municipalidad;codigo_portal;anio;fecha_acta;descripcion;url_descarga;ruta_archivo;fuente_portal
Algarrobo;MU001;2025;2025-03-31;2025 Abril Actas Concejo Municipal Acta Sesión Extraordinaria 6 31/03/2025 04/06/2025 Portal de Transparencia No No Aplica Acta Extraordinaria Sesión de Concejo Municipal N°6 Enlace;https://munialgarrobo-my.sharepoint.com/:b:/g/personal/centraltransparencia_munialgarrobo_onmicrosoft_com/IQB49sM-rFygQ4-rV4YRRzgyAUcmEtkZR0XUOQx9wyx9KG0?e=ejw52m&download=1;D:\trabajo max\algarrobo\2025\2025-03-31.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU001
Algarrobo;MU001;2025;2025-03-23;2025 Marzo Actas Concejo Municipal Acta Sesión Extraordinaria 5 23/03/2025 04/06/2025 Portal de Transparencia No No Aplica Acta Extraordinaria Sesión de Concejo Municipal N°5 Enlace;https://munialgarrobo-my.sharepoint.com/:b:/g/personal/centraltransparencia_munialgarrobo_onmicrosoft_com/IQAhMa1gZgzuRYCRfykXzh6KAYaSKYIkh1pb8kcQFeh0ePU?e=iAX5xj&download=1;D:\trabajo max\algarrobo\2025\2025-03-23.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU001
Algarrobo;MU001;2025;2025-03-21;2025 Marzo Actas Concejo Municipal Acta Sesión Extraordinaria 4 21/03/2025 04/06/2025 Portal de Transparencia No No Aplica Acta Extraordinaria Sesión de Concejo Municipal N°4 Enlace;https://munialgarrobo-my.sharepoint.com/:b:/g/personal/centraltransparencia_munialgarrobo_onmicrosoft_com/IQAYSvmL7TWjR4tIb_VBY68sAf-Jp7NYcBLbPMX5H_Q5lOA?e=dhNk5q&download=1;D:\trabajo max\algarrobo\2025\2025-03-21.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU001
Algarrobo;MU001;2025;2025-02-06;2025 Febrero Actas Concejo Municipal Acta Sesión Extraordinaria 3 06/02/2025 04/06/2025 Portal de Transparencia No No Aplica Acta Extraordinaria Sesión de Concejo Municipal N°3 Enlace;https://munialgarrobo-my.sharepoint.com/:b:/g/personal/centraltransparencia_munialgarrobo_onmicrosoft_com/IQC_E0Qi1PE3SbPPVKeUhqhzASHeO877fJxjrhUvjw_HiMQ?e=woa1nJ&download=1;D:\trabajo max\algarrobo\2025\2025-02-06.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU001
Algarrobo;MU001;2025;2025-01-29;2025 Enero Actas Concejo Municipal Acta Sesión Extraordinaria 2 29/01/2025 04/06/2025 Portal de Transparencia No No Aplica Acta Extraordinaria Sesión de Concejo Municipal N°2 Enlace;https://munialgarrobo-my.sharepoint.com/:b:/g/personal/centraltransparencia_munialgarrobo_onmicrosoft_com/IQBOHJxvRBg_TJ7Kfhmy1EydAeWg0voqkn-fWvhS3gY6KNA?e=ituVze&download=1;D:\trabajo max\algarrobo\2025\2025-01-29.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU001
Algarrobo;MU001;2025;2025-01-09;2025 Enero Actas Concejo Municipal Acta Sesión Extraordinaria 1 09/01/2025 04/06/2025 Portal de Transparencia No No Aplica Acta Extraordinaria Sesión de Concejo Municipal N°1 Enlace;https://munialgarrobo-my.sharepoint.com/:b:/g/personal/centraltransparencia_munialgarrobo_onmicrosoft_com/IQCrLIxwsv4mTIckIxJqLg1QAfUsHNGgjOtw5y9y5f_DOuI?e=gVVyvd&download=1;D:\trabajo max\algarrobo\2025\2025-01-09.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU001
Alhué;MU002;2024;2024-12-18;2024 Diciembre Actas Concejo Municipal Acta SESION ORDINARIA Nº 2 2 18/12/2024 18/12/2024 PORTAL TRANSPARENCIA Sí No Aplica SESION ORDINARIA Nº 2 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA2+TRANSPARENCIA.PDF/28088b75-464e-4361-855e-f792d5f617f3;D:\trabajo max\alhue\2024\2024-12-18.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2024;2024-12-11;2024 Diciembre Actas Concejo Municipal Acta SESION ORDINARIA Nº 1 1 11/12/2024 11/12/2024 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 1 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA1+TRANSPARENCIA.PDF/ea4d4503-d631-4e52-87cb-74cd17484404;D:\trabajo max\alhue\2024\2024-12-11.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2024;2024-12-26;2024 Diciembre Actas de sesiones del Consejo Acta SESION EXTRAORDINARIA Nº 4 4 26/12/2024 26/12/2024 Portal Transparencia Sí No Aplica SESION EXTRAORDINARIA Nº 4 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+04.PDF/4dd10a2c-1497-431b-8770-f15279bcf29a;D:\trabajo max\alhue\2024\2024-12-26.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2024;2024-12-26;2024 Diciembre Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 3 3 26/12/2024 26/12/2024 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 3 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+03.PDF/f27982da-9476-47af-a7cc-14c4b41f5b2d;D:\trabajo max\alhue\2024\2024-12-26_1.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-01-15;2025 Enero Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 7 7 15/01/2025 15/01/2025 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 7 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+07.PDF/7ce5f2df-0396-42f6-badc-0879c52d3ffb;D:\trabajo max\alhue\2025\2025-01-15.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-01-08;2025 Enero Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 6 6 08/01/2025 08/01/2025 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 6 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+06.PDF/50f3e2a4-1c0d-4dc4-a63c-f5027eb4aa33;D:\trabajo max\alhue\2025\2025-01-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-01-02;2025 Enero Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 5 5 02/01/2025 02/01/2025 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 5 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+05.PDF/885f90a9-a43e-4e81-882c-ea20f4032564;D:\trabajo max\alhue\2025\2025-01-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-02-19;2025 Febrero Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 11 11 19/02/2025 19/02/2025 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 11 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+11.PDF/3e644b34-e95b-4f72-ba53-51d1b0521d60;D:\trabajo max\alhue\2025\2025-02-19.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-02-12;2025 Febrero Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 10 10 12/02/2025 12/02/2025 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 10 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+10.PDF/4c60ffce-db3a-4e77-9655-278635ca832a;D:\trabajo max\alhue\2025\2025-02-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-02-07;2025 Febrero Actas de sesiones del Consejo Acta SESION EXTRAORDINARIA Nº 9 9 07/02/2025 07/02/2025 Portal Transparencia Sí No Aplica SESION EXTRAORDINARIA Nº 9 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+09.PDF/72996fb3-e794-4690-af5e-9fb7085d3da2;D:\trabajo max\alhue\2025\2025-02-07.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-02-05;2025 Febrero Actas de sesiones del Consejo Acta SESION ORDINARIA Nº 8 8 05/02/2025 05/02/2025 Portal Transparencia Sí No Aplica SESION ORDINARIA Nº 8 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+08.PDF/b4738f5e-ef7f-48d9-a747-47aa89ec44df;D:\trabajo max\alhue\2025\2025-02-05.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-03-19;2025 Marzo Actas de sesiones del Consejo Acta Concejo Municipal N°14 14 19/03/2025 19/03/2025 Portal Transparencia No No Aplica Concejo Municipal N°14 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2014+TRANSPARENCIA.PDF/8f1781c2-0db2-48bf-8c00-4d9e01314a03;D:\trabajo max\alhue\2025\2025-03-19.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-03-12;2025 Marzo Actas de sesiones del Consejo Acta Concejo Municipal N°13 13 12/03/2025 12/03/2025 Transparencia Activa Sí No Aplica Concejo Municipal N°13 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2013+TRANSPARENCIA.PDF/eeb7cf1a-384f-461e-8564-7d4d75ff960e;D:\trabajo max\alhue\2025\2025-03-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-04-29;2025 Abril Actas de sesiones del Consejo Acta Concejo Municipal Sesión Extraordinaria N°18 18 29/04/2025 29/04/2025 Portal Transparencia Sí 29/04/2025 Concejo Municipal Sesión Extraordinaria N°18 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2018.pdf/bdaedf9a-6db5-40ab-a9ad-f26055340958;D:\trabajo max\alhue\2025\2025-04-29.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-04-16;2025 Abril Actas de sesiones del Consejo Acta Concejo Municipal N°17 17 16/04/2025 16/04/2025 Portal Transparencia Sí 16/04/2025 Concejo Municipal N°17 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+17+TRANSPARENCIA.PDF/d64b4911-736a-40c1-b2a4-94a12f2f29cc;D:\trabajo max\alhue\2025\2025-04-16.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-04-09;2025 Abril Actas de sesiones del Consejo Acta Concejo Municipal N°16 16 09/04/2025 09/04/2025 Portal Transparencia Sí 09/04/2025 Concejo Municipal N°16 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+16+TRANSPARENCIA.PDF/3a827b41-2cc0-4cd8-b4df-7ca7dbb500b4;D:\trabajo max\alhue\2025\2025-04-09.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-04-02;2025 Abril Actas de sesiones del Consejo Acta Concejo Municipal N°15 15 02/04/2025 02/04/2025 Portal Transparencia No No Aplica Concejo Municipal N°15 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+15+TRANSPARENCIA.PDF/762c25e1-f4ad-4404-b2e4-1ff112410a65;D:\trabajo max\alhue\2025\2025-04-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-05-28;2025 Mayo Actas de sesiones del Consejo Acta Concejo Municipal N°21 21 28/05/2025 28/05/2025 Portal Transparencia Sí 28/05/2025 Concejo Municipal N°21 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2021.pdf/1e2a1d36-1ffb-46b6-83b0-b0ce15b89d60;D:\trabajo max\alhue\2025\2025-05-28.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-05-22;2025 Mayo Actas de sesiones del Consejo Acta Concejo Municipal N°20 20 22/05/2025 22/05/2025 Portal Transparencia Sí 22/05/2025 Concejo Municipal N°20 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2020.pdf/61402238-91e5-4ad9-b70f-3f9a0d63d56c;D:\trabajo max\alhue\2025\2025-05-22.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-05-14;2025 Mayo Actas de sesiones del Consejo Acta Concejo Municipal N°19 19 14/05/2025 14/05/2025 Portal Transparencia Sí 14/05/2025 Concejo Municipal N°19 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2019.pdf/67b54b15-b97e-401b-886d-1e37b708034c;D:\trabajo max\alhue\2025\2025-05-14.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-06-18;2025 Junio Actas de sesiones del Consejo Acta Concejo Municipal N°24 24 18/06/2025 18/06/2025 Portal Transparencia Sí 18/06/2025 Concejo Municipal N°24 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2024.pdf/46ebee20-e52b-4439-bb9b-4ac9b056e079;D:\trabajo max\alhue\2025\2025-06-18.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-06-11;2025 Junio Actas de sesiones del Consejo Acta Concejo Municipal N°23 23 11/06/2025 11/06/2025 Portal Transparencia Sí 11/06/2025 Concejo Municipal N°23 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2023.pdf/e3046ecc-6319-4f12-981b-73273ddd23e0;D:\trabajo max\alhue\2025\2025-06-11.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-06-04;2025 Junio Actas de sesiones del Consejo Acta Concejo Municipal N°22 22 04/06/2025 04/06/2025 Portal Transparencia Sí 04/06/2025 Concejo Municipal N°22 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2022.pdf/e9b448dc-81fb-4366-9398-b8a76979a5be;D:\trabajo max\alhue\2025\2025-06-04.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-07-09;2025 Julio Actas de sesiones del Consejo Acta Concejo Municipal N°26 26 09/07/2025 09/07/2025 Portal Transparencia No 09/07/2025 Concejo Municipal N°26 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2026+FIRMADA.pdf/c9a6d556-0efc-41b9-97fb-cab36b0c3132;D:\trabajo max\alhue\2025\2025-07-09.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-07-02;2025 Julio Actas de sesiones del Consejo Acta Concejo Municipal N°25 25 02/07/2025 02/07/2025 Portal Transparencia Sí 02/07/2025 Concejo Municipal N°25 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2025+FIRMADA.pdf/119926e0-0e95-4f44-8e3e-fdc97d3b5a9a;D:\trabajo max\alhue\2025\2025-07-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-09-30;2025 Septiembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°33 33 30/09/2025 30/09/2025 Portal Transparencia Sí 30/09/2025 Sesión Ordinaria N°33 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2033+TRANSPARENCIA.PDF/21f24508-b93a-48a5-9239-3dd661c8cd86;D:\trabajo max\alhue\2025\2025-09-30.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-09-10;2025 Septiembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°32 32 10/09/2025 10/09/2025 Portal Transparencia Sí 10/09/2025 Sesión Ordinaria N°32 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA32+TRANSPARENCIA.PDF/900dffec-dafa-4ca4-8bbd-7c55182ff971;D:\trabajo max\alhue\2025\2025-09-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-09-03;2025 Septiembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°31 31 03/09/2025 03/09/2025 Portal Transparencia Sí 03/09/2025 Sesión Ordinaria N°31 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2031+TRANSPARENCIA.PDF/112a07d9-319a-407e-8239-a811bb2d3a89;D:\trabajo max\alhue\2025\2025-09-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-10-15;2025 Octubre Actas de sesiones del Consejo Acta Sesión Ordinaria N°36 36 15/10/2025 15/10/2025 Portal Transparencia Sí 15/10/2025 Sesión Ordinaria N°35 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2036+TRANSPARENCIA.PDF/f5ce8840-97c1-420e-9d3d-a5329e0b0bce;D:\trabajo max\alhue\2025\2025-10-15.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-10-08;2025 Octubre Actas de sesiones del Consejo Acta Sesión Ordinaria N°35 35 08/10/2025 08/10/2025 Portal Transparencia Sí 08/10/2025 Sesión Ordinaria N°35 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2035+TRANSPARENCIA.PDF/8971c953-283c-4bb7-ba73-26a7fd9abc3e;D:\trabajo max\alhue\2025\2025-10-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-10-01;2025 Octubre Actas de sesiones del Consejo Acta Sesión Ordinaria N°34 34 01/10/2025 01/10/2025 Portal Transparencia Sí 01/10/2025 Sesión Ordinaria N°34 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2034+TRANSPARENCIA.PDF/d6c54a84-5bcf-4ad4-8526-7fe2be2ca6b7;D:\trabajo max\alhue\2025\2025-10-01.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-11-05;2025 Noviembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°37 37 05/11/2025 05/11/2025 Portal Transparencia Sí 05/11/2025 Sesión Ordinaria N°37 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+37+FIRMADA.PDF/48d63637-8b69-4aae-991c-3fde49ff2017;D:\trabajo max\alhue\2025\2025-11-05.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-12-17;2025 Diciembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°48 48 17/12/2025 17/12/2025 Portal Transparencia Sí No Aplica Sesión Ordinaria N°48 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2048.pdf/e8728cab-b387-4ffd-bf0b-af0950490c4c;D:\trabajo max\alhue\2025\2025-12-17.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-12-17;2025 Diciembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°47 47 17/12/2025 17/12/2025 Portal Transparencia Sí 17/12/2025 Sesión Ordinaria N°47 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2047.pdf/d3dcbbdc-ee1b-4e05-b450-a510a3c818f4;D:\trabajo max\alhue\2025\2025-12-17_1.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-12-10;2025 Diciembre Actas de sesiones del Consejo Acta Sesión Ordinaria N°46 46 10/12/2025 10/12/2025 Portal Transparencia Sí 10/12/2025 Sesión Ordinaria N°46 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2046.pdf/780ee36f-2b23-43db-963f-5471f98241f4;D:\trabajo max\alhue\2025\2025-12-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alhué;MU002;2025;2025-12-10;2025 Diciembre Actas de sesiones del Consejo Acta Sesión Extraordinaria N°45 45 10/12/2025 10/12/2025 Portal Transparencia Sí 10/12/2025 Sesión Extraordinaria N°45 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/SESION+N%C2%BA%2045.pdf/c9c5ff56-06f4-4a16-a881-335e4d3f6040;D:\trabajo max\alhue\2025\2025-12-10_1.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU002
Alto Biobío;MU003;2024;2024-01-31;2024 Enero Acuerdos Acta Acta Concejo Municipal 3 31/01/2024 19/03/2024 Portal Transparencia Sí No Aplica Acta Sesion Ordinaria Concejo Municipal Enlace;http://www.munialtobiobio.cl/transparencia/2024/municipalidad/concejo/actas/3.pdf;D:\trabajo max\alto_biobio\2024\2024-01-31.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU003
Alto Biobío;MU003;2024;2024-01-10;2024 Enero Acuerdos Acta Acta Concejo Municipal 2 10/01/2024 19/03/2024 Portal Transparencia Sí No Aplica Acta Sesion Ordinaria Concejo Municipal Enlace;http://www.munialtobiobio.cl/transparencia/2024/municipalidad/concejo/actas/2.pdf;D:\trabajo max\alto_biobio\2024\2024-01-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU003
Alto Biobío;MU003;2024;2024-01-03;2024 Enero Acuerdos Acta Acta Concejo Municipal 1 03/01/2024 19/03/2024 Portal Transparencia Sí No Aplica Acta Sesion Ordinaria Concejo Municipal Enlace;http://www.munialtobiobio.cl/transparencia/2024/municipalidad/concejo/actas/1.pdf;D:\trabajo max\alto_biobio\2024\2024-01-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU003
Alto Biobío;MU003;2024;2024-02-28;2024 Febrero Acuerdos Acta Acta Concejo Municipal 6 28/02/2024 19/03/2023 Portal Transparencia Sí No Aplica Acta Sesion Ordinaria Concejo Municipal Enlace;http://www.munialtobiobio.cl/transparencia/2024/municipalidad/concejo/actas/6.pdf;D:\trabajo max\alto_biobio\2024\2024-02-28.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU003
